Date,Open,High,Low,Close,Volume
2011-07-18,73.96912406832259,75.76521641473299,73.4046343600081,75.58988189697266,7019830
2011-07-19,75.17506168154861,76.79581920591544,74.80300934354038,76.39810943603516,6551500
2011-07-20,76.39811832396302,76.80438279349352,73.810893588128,74.2043228149414,8012910
2011-07-21,74.2428031755354,74.49510996566444,73.04968687074188,73.22502136230469,4787070
2011-07-22,73.98195018932803,75.05105351576341,73.72964337035862,74.32833862304688,6156930
2011-07-25,74.3240594119034,74.77308408296906,73.88786345784347,74.42668914794922,4973110
2011-07-26,74.7260427780121,75.86356367172242,73.62272744589552,74.43096923828125,18446020
2011-07-27,74.59346684110182,74.9911700725858,73.38324131715285,73.81088256835938,8634680
2011-07-28,73.72534900272478,73.72534900272478,68.23443691038975,70.07329559326172,41452900
2011-07-29,68.52095896872808,70.29994152598833,64.89883070397214,66.10478210449219,23697880
2011-08-01,65.8567639555777,65.8567639555777,57.42367651664556,59.437870025634766,93756040
2011-08-02,58.159210172193866,60.63953073459496,56.9789226678029,57.53485107421875,53955550
2011-08-03,56.87629320623372,61.11422007812081,55.627581386545,60.72079086303711,60186890
2011-08-04,61.15270637478155,61.99943432827469,57.92401322965672,58.59541320800781,43680780
2011-08-05,55.879894778542486,60.54546350292526,55.30685693195013,59.963871002197266,33393350
2011-08-08,58.15921907442177,60.6395400164769,57.231238200166004,57.924015045166016,27896970
2011-08-09,59.27108498478253,59.27108498478253,55.298293774627936,55.82857131958008,28616640
2011-08-10,56.87629071044068,58.086516325885384,54.44301076306821,56.1535758972168,35146190
2011-08-11,55.743039960739644,58.31316154318387,55.26408384528203,57.12859344482422,35852420
2011-08-12,57.73157674848575,59.01450067622988,55.884163160395715,56.102264404296875,13784690
2011-08-16,56.606876792796506,57.62893923878296,54.90914030977677,55.144344329833984,14737270
2011-08-17,54.99039388374202,55.84995708359972,54.05386164371123,54.84499740600586,19976570
2011-08-18,54.84499740600586,54.84499740600586,54.84499740600586,54.84499740600586,0
2011-08-19,53.0146931834181,57.71447703349189,52.25776946139878,56.957550048828125,21503320
2011-08-22,57.30393036209459,58.59540882867914,54.147938954017626,56.78220748901367,25227400
2011-08-23,57.474986310652824,58.32172075635378,56.328910794668694,57.453609466552734,17027920
2011-08-24,57.56052641590032,59.24542779791758,57.16281658040698,57.590457916259766,16548000
2011-08-25,58.0694099073978,58.15065626493742,54.994668227364045,55.315399169921875,14662570
2011-08-26,54.99467818456832,55.315409185196934,50.74819634309525,52.099544525146484,24295210
2011-08-29,51.316958943618296,55.99108201388302,51.316958943618296,55.51211929321289,17007100
2011-08-30,55.63612709029073,58.240460636322226,55.63612709029073,58.00525665283203,16717180
2011-09-02,58.390150135726884,62.435640391099476,57.44934042119288,61.832664489746094,31223790
2011-09-05,60.70795832867646,63.25242261232286,60.04938711038002,62.221805572509766,22754290
2011-09-06,62.22181104760492,62.22181104760492,59.454971230200364,61.593177795410156,21038020
2011-09-07,62.40569783296382,63.829737609003644,61.7856127323951,63.0214958190918,18139220
2011-09-08,63.19684701655405,63.19684701655405,61.22114579142298,61.759971618652344,16908540
2011-09-09,61.764239951924296,62.00799211398082,58.27040458504105,58.81351089477539,18848940
2011-09-12,57.21840881771003,58.073691441217534,55.78153374920587,56.140750885009766,15035200
2011-09-13,56.44437902059992,57.89835686872441,54.417356856185094,55.62758255004883,16330210
2011-09-14,56.02101815713407,59.36517672430186,55.62330829920398,58.484230041503906,18000530
2011-09-15,59.16417318664992,59.94675098003114,57.415115407351315,58.1078987121582,19808120
2011-09-16,58.420081783046705,59.13852260359618,57.44506008217075,58.70232009887695,14198900
2011-09-19,58.70230944181938,59.433578847363094,57.85986218613554,58.91613006591797,11937810
2011-09-20,59.01449820402393,59.99807447914865,58.330269527775016,59.600364685058594,10407620
2011-09-21,59.61319715226092,60.271768436509085,57.77434470406848,58.073692321777344,13064810
2011-09-22,57.73157697034589,57.73157697034589,53.96833212944341,54.23347091674805,23542130
2011-09-23,53.887078104666394,54.990390117185385,51.761700440830026,54.10089874267578,24933500
2011-09-26,53.97260556746405,54.310442570245065,51.49656216427969,52.907779693603516,21766650
2011-09-27,53.02752194044598,54.152220663242915,51.86433706618086,52.206451416015625,39478060
2011-09-28,51.74459113853852,52.07387346476594,48.45602888907629,48.806697845458984,33363940
2011-09-29,48.323464418586966,50.63272797253497,47.21159774821023,50.18798065185547,36974160
2011-09-30,49.60639258196041,52.66830596601965,49.456718774112666,50.63273239135742,40876000
