Date,Open,High,Low,Close,Volume
2011-07-18,227.4226354668299,230.42753535724466,225.9540807614973,226.247802734375,884492
2011-07-19,227.73898077159117,230.45015911411014,226.45116830094145,230.31460571289062,1071658
2011-07-20,230.96974808352917,232.03162879213716,226.58668566744794,226.9255828857422,497366
2011-07-21,224.57593476827535,229.09456524651026,224.57593476827535,228.03268432617188,583054
2011-07-22,229.99827260677847,233.16131368388545,228.8234260201858,231.46682739257812,932300
2011-07-25,229.65942157972654,238.96779044863536,229.54645580423235,237.5218505859375,1831486
2011-07-26,239.44223744778907,244.00604314894755,230.58570525984914,233.00318908691406,1602330
2011-07-27,232.7094943506458,238.53853931862147,231.8057681589928,233.52284240722656,1583740
2011-07-28,231.35384539100275,237.11509837681385,229.54639347388553,234.72023010253906,4204540
2011-07-29,235.87246927011873,236.9569514250105,231.87349303556826,234.1553955078125,1444394
2011-08-01,234.2910024534219,238.22221668937632,234.17803668560444,236.41476440429688,1259370
2011-08-02,234.96878722552975,240.16521232763282,234.51692417317295,236.64068603515625,3078086
2011-08-03,235.19467973609054,237.11509739003557,232.30274564892707,233.093505859375,1056900
2011-08-04,232.50612650750688,234.06505954353915,225.0277985573021,226.40597534179688,1112582
2011-08-05,219.19873678300974,227.7389444416176,219.19873678300974,225.47962951660156,4750262
2011-08-08,221.41288162776127,227.64858583933093,218.5209610338415,224.6888885498047,3032208
2011-08-09,216.2164474220218,221.41287196821457,215.13197897033444,217.66241455078125,3857724
2011-08-10,222.31658821580817,222.31658821580817,215.10936810225596,217.79795837402344,2548542
2011-08-11,215.0867958455048,221.63880958449602,215.0867958455048,217.7075958251953,1869728
2011-08-12,217.82055299200803,219.10836529616475,214.18306136863632,215.109375,1575372
2011-08-16,215.7645773036939,218.79206484668802,213.57303904852031,214.1152801513672,443322
2011-08-17,212.8275059127609,221.86476731033036,212.8275059127609,218.67913818359375,1809090
2011-08-18,218.92765737615622,220.68992059089024,214.68014727686315,216.3746337890625,643614
2011-08-19,214.18305291999107,219.60540869011743,209.3481135090562,210.97482299804688,1494552
2011-08-22,210.11630947403242,214.1378876931092,203.9483818571026,211.2685546875,2256598
2011-08-23,212.57893990000568,214.31860130390277,210.3874017360313,213.0533905029297,1040600
2011-08-24,212.48857802055173,214.2960300398653,209.03182879156742,210.31964111328125,1022666
2011-08-25,213.595674218224,217.12020057428296,210.11632313640285,212.64675903320312,2959880
2011-08-26,211.76560229409478,215.94533524348438,206.45621179081607,210.2744598388672,1432896
2011-08-29,210.1162856241092,214.160464809554,208.308833704762,210.63592529296875,1181284
2011-08-30,211.63003446463594,224.12404340026652,211.1555700505148,222.13584899902344,2636990
2011-09-02,228.78039026874347,232.466715175684,226.8917008276877,230.2594757080078,4598464
2011-09-05,228.46184438164124,231.69308041656174,226.75520709791383,228.939697265625,5449062
